graph_id,N,depth,seed,method,exp_value
N16_S8,16,3,8,tr_correct_sampling,56.994800000000005
N16_S8,16,4,8,sv,57.427648371181114
N16_S8,16,4,8,tr_expectation,38.37007141113281
N16_S8,16,4,8,tr_sampling,57.29800033569336
N16_S8,16,4,8,tr_correct_sampling,57.935900000000004
N16_S8,16,5,8,sv,56.98610755026839
N16_S8,16,5,8,tr_expectation,8.259747505187988
N16_S8,16,5,8,tr_sampling,56.98139953613281
N16_S8,16,5,8,tr_correct_sampling,57.2622
N16_S8,16,6,8,sv,57.23553777690983
N16_S8,16,6,8,tr_expectation,0.9472703337669373
N16_S8,16,6,8,tr_sampling,56.43939971923828
N16_S8,16,6,8,tr_correct_sampling,56.6373
N16_S8,16,7,8,sv,57.02081899363632
N16_S8,16,7,8,tr_expectation,0.09506255388259888
N16_S8,16,7,8,tr_sampling,56.75959777832031
N16_S8,16,7,8,tr_correct_sampling,56.780100000000004
N16_S8,16,8,8,sv,57.07066501811767
N16_S8,16,8,8,tr_expectation,0.009454910643398762
N16_S8,16,8,8,tr_sampling,56.911197662353516
N16_S8,16,8,8,tr_correct_sampling,57.1261
N16_S8,16,9,8,sv,56.96378802637611
N16_S8,16,9,8,tr_expectation,0.0008454532944597304
N16_S8,16,9,8,tr_sampling,56.833900451660156
N16_S8,16,9,8,tr_correct_sampling,57.1152
N16_S9,16,1,9,sv,77.78130792689704
N16_S9,16,1,9,tr_expectation,77.78108215332031
N16_S9,16,1,9,tr_sampling,75.8511962890625
N16_S9,16,1,9,tr_correct_sampling,77.77900000000001
N16_S9,16,2,9,sv,74.54762486089268
N16_S9,16,2,9,tr_expectation,74.54840087890625
N16_S9,16,2,9,tr_sampling,74.45700073242188
N16_S9,16,2,9,tr_correct_sampling,74.51910000000001
N16_S9,16,3,9,sv,72.01009048206203
N16_S9,16,3,9,tr_expectation,72.01355743408203
N16_S9,16,3,9,tr_sampling,72.14329528808594
N16_S9,16,3,9,tr_correct_sampling,72.1951
N16_S9,16,4,9,sv,73.6647783908648
N16_S9,16,4,9,tr_expectation,50.84102249145508
N16_S9,16,4,9,tr_sampling,73.40499877929688
N16_S9,16,4,9,tr_correct_sampling,73.47890000000001
N16_S9,16,5,9,sv,73.29537827728663
N16_S9,16,5,9,tr_expectation,12.819427490234375
N16_S9,16,5,9,tr_sampling,73.69979858398438
N16_S9,16,5,9,tr_correct_sampling,73.5937
N16_S9,16,6,9,sv,73.74748201784556
N16_S9,16,6,9,tr_expectation,1.5034221410751343
N16_S9,16,6,9,tr_sampling,73.2510986328125
N16_S9,16,6,9,tr_correct_sampling,73.6267
N16_S9,16,7,9,sv,73.51797176811107
N16_S9,16,7,9,tr_expectation,0.13959728181362152
N16_S9,16,7,9,tr_sampling,73.60340118408203
N16_S9,16,7,9,tr_correct_sampling,73.8593
N16_S9,16,8,9,sv,73.2648649416453
N16_S9,16,8,9,tr_expectation,0.015212449245154858
N16_S9,16,8,9,tr_sampling,73.76329803466797
N16_S9,16,8,9,tr_correct_sampling,73.74090000000001
N16_S9,16,9,9,sv,73.4938597908681
N16_S9,16,9,9,tr_expectation,0.0016701227286830544
N16_S9,16,9,9,tr_sampling,73.78810119628906
N16_S9,16,9,9,tr_correct_sampling,73.6773
N24_S0,24,1,0,sv,102.28306052780346
N24_S0,24,1,0,tr_expectation,102.28244018554688
N24_S0,24,1,0,tr_sampling,102.20479583740234
N24_S0,24,1,0,tr_correct_sampling,102.19080000000001
N24_S0,24,2,0,sv,117.10074453561923
N24_S0,24,2,0,tr_expectation,117.10245513916016
N24_S0,24,2,0,tr_sampling,117.38189697265625
N24_S0,24,2,0,tr_correct_sampling,116.79140000000001
N24_S0,24,3,0,sv,113.88868641458345
N24_S0,24,3,0,tr_expectation,113.85585021972656
N24_S0,24,3,0,tr_sampling,113.89109802246094
N24_S0,24,3,0,tr_correct_sampling,113.5613
N24_S0,24,4,0,sv,113.96957516925258
N24_S0,24,4,0,tr_expectation,64.06835174560547
N24_S0,24,4,0,tr_sampling,114.04190063476562
N24_S0,24,4,0,tr_correct_sampling,113.86210000000001
N24_S0,24,5,0,sv,113.10478771856198
N24_S0,24,5,0,tr_expectation,14.329218864440918
N24_S0,24,5,0,tr_sampling,113.38849639892578
N24_S0,24,5,0,tr_correct_sampling,113.18730000000001
N24_S0,24,6,0,sv,113.6483484682002
N24_S0,24,6,0,tr_expectation,0.9552557468414307
N24_S0,24,6,0,tr_sampling,113.33589935302734
N24_S0,24,6,0,tr_correct_sampling,113.224
N24_S0,24,7,0,sv,113.43112248004932
N24_S0,24,7,0,tr_expectation,0.039167143404483795
N24_S0,24,7,0,tr_sampling,112.31719970703125
N24_S0,24,7,0,tr_correct_sampling,112.10690000000001
N24_S0,24,8,0,sv,113.48932460696676
N24_S0,24,8,0,tr_expectation,0.001224178122356534
N24_S0,24,8,0,tr_sampling,113.68840026855469
N24_S0,24,8,0,tr_correct_sampling,113.4471
N24_S0,24,9,0,sv,113.50992680046973
N24_S0,24,9,0,tr_expectation,3.2715855923015624e-05
N24_S0,24,9,0,tr_sampling,113.42749786376953
N24_S0,24,9,0,tr_correct_sampling,113.30460000000001
N24_S1,24,1,1,sv,85.08593780316082
N24_S1,24,1,1,tr_expectation,85.08601379394531
N24_S1,24,1,1,tr_sampling,85.23249816894531
N24_S1,24,1,1,tr_correct_sampling,85.1284
N24_S1,24,2,1,sv,84.27426677789772
N24_S1,24,2,1,tr_expectation,84.27467346191406
N24_S1,24,2,1,tr_sampling,84.30729675292969
N24_S1,24,2,1,tr_correct_sampling,84.0787
N24_S1,24,3,1,sv,83.90690358203695
N24_S1,24,3,1,tr_expectation,83.86160278320312
N24_S1,24,3,1,tr_sampling,83.86019897460938
N24_S1,24,3,1,tr_correct_sampling,83.6913
N24_S1,24,4,1,sv,83.14049226789199
N24_S1,24,4,1,tr_expectation,50.08030700683594
N24_S1,24,4,1,tr_sampling,83.1895980834961
N24_S1,24,4,1,tr_correct_sampling,83.2833
N24_S1,24,5,1,sv,82.49910409592523
N24_S1,24,5,1,tr_expectation,11.460782051086426
N24_S1,24,5,1,tr_sampling,82.95040130615234
N24_S1,24,5,1,tr_correct_sampling,83.0875
N24_S1,24,6,1,sv,82.39324997346309
N24_S1,24,6,1,tr_expectation,0.8642531633377075
N24_S1,24,6,1,tr_sampling,82.60049438476562
N24_S1,24,6,1,tr_correct_sampling,82.50750000000001
N24_S1,24,7,1,sv,82.49206326302263
N24_S1,24,7,1,tr_expectation,0.02826686203479767
N24_S1,24,7,1,tr_sampling,83.23880004882812
N24_S1,24,7,1,tr_correct_sampling,83.3548
N24_S1,24,8,1,sv,82.5210110040604
N24_S1,24,8,1,tr_expectation,0.000749369035474956
N24_S1,24,8,1,tr_sampling,82.55500030517578
N24_S1,24,8,1,tr_correct_sampling,82.6185
N24_S1,24,9,1,sv,82.44120190645728
N24_S1,24,9,1,tr_expectation,2.0292471162974834e-05
N24_S1,24,9,1,tr_sampling,81.62909698486328
N24_S1,24,9,1,tr_correct_sampling,81.80940000000001
N24_S2,24,1,2,sv,106.97914578947244
N24_S2,24,1,2,tr_expectation,106.97918701171875
N24_S2,24,1,2,tr_sampling,107.24189758300781
N24_S2,24,1,2,tr_correct_sampling,106.7638
N24_S2,24,2,2,sv,109.76733514873031
N24_S2,24,2,2,tr_expectation,109.76887512207031
N24_S2,24,2,2,tr_sampling,110.09369659423828
N24_S2,24,2,2,tr_correct_sampling,109.4576
N24_S2,24,3,2,sv,109.96406769973667
N24_S2,24,3,2,tr_expectation,109.39691162109375
N24_S2,24,3,2,tr_sampling,109.76189422607422
N24_S2,24,3,2,tr_correct_sampling,109.79270000000001
N24_S2,24,4,2,sv,109.1862620363068
N24_S2,24,4,2,tr_expectation,61.42625427246094
N24_S2,24,4,2,tr_sampling,109.15599822998047
N24_S2,24,4,2,tr_correct_sampling,109.02850000000001
N24_S2,24,5,2,sv,110.17696589312892
N24_S2,24,5,2,tr_expectation,13.27148151397705
N24_S2,24,5,2,tr_sampling,109.94659423828125
N24_S2,24,5,2,tr_correct_sampling,109.63260000000001
N24_S2,24,6,2,sv,110.67422196071136
N24_S2,24,6,2,tr_expectation,0.7259840965270996
N24_S2,24,6,2,tr_sampling,110.10260009765625
N24_S2,24,6,2,tr_correct_sampling,110.01790000000001
N24_S2,24,7,2,sv,110.72834762403102
N24_S2,24,7,2,tr_expectation,0.025313543155789375
N24_S2,24,7,2,tr_sampling,109.77749633789062
N24_S2,24,7,2,tr_correct_sampling,109.7822
N24_S2,24,8,2,sv,110.38894323911207
N24_S2,24,8,2,tr_expectation,0.0008585285977460444
N24_S2,24,8,2,tr_sampling,109.60089874267578
N24_S2,24,8,2,tr_correct_sampling,109.5276
N24_S2,24,9,2,sv,110.38598837342435
N24_S2,24,9,2,tr_expectation,2.4367669539060444e-05
N24_S2,24,9,2,tr_sampling,110.69490051269531
N24_S2,24,9,2,tr_correct_sampling,110.6273
N24_S3,24,1,3,sv,117.00257126382189
N24_S3,24,1,3,tr_expectation,117.0009994506836
N24_S3,24,1,3,tr_sampling,116.88809967041016
N24_S3,24,1,3,tr_correct_sampling,117.048
N24_S3,24,2,3,sv,107.1673914319157
N24_S3,24,2,3,tr_expectation,107.16681671142578
N24_S3,24,2,3,tr_sampling,106.82849884033203
N24_S3,24,2,3,tr_correct_sampling,106.9505
N24_S3,24,3,3,sv,108.0831868266356
N24_S3,24,3,3,tr_expectation,108.05140686035156
N24_S3,24,3,3,tr_sampling,107.95669555664062
N24_S3,24,3,3,tr_correct_sampling,107.8807
N24_S3,24,4,3,sv,106.60578030077065
N24_S3,24,4,3,tr_expectation,64.87287139892578
N24_S3,24,4,3,tr_sampling,106.4751968383789
N24_S3,24,4,3,tr_correct_sampling,106.3323
N24_S3,24,5,3,sv,106.37777425834155
N24_S3,24,5,3,tr_expectation,13.839455604553223
N24_S3,24,5,3,tr_sampling,105.52890014648438
N24_S3,24,5,3,tr_correct_sampling,105.5317
N24_S3,24,6,3,sv,107.03419084785692
N24_S3,24,6,3,tr_expectation,0.9692685008049011
N24_S3,24,6,3,tr_sampling,108.02249908447266
N24_S3,24,6,3,tr_correct_sampling,107.9534
N24_S3,24,7,3,sv,107.1789278013534
N24_S3,24,7,3,tr_expectation,0.03233228251338005
N24_S3,24,7,3,tr_sampling,108.45909881591797
N24_S3,24,7,3,tr_correct_sampling,108.2461
N24_S3,24,8,3,sv,106.98464319206597
N24_S3,24,8,3,tr_expectation,0.0010279262205585837
N24_S3,24,8,3,tr_sampling,107.12049865722656
N24_S3,24,8,3,tr_correct_sampling,107.14070000000001
N24_S3,24,9,3,sv,106.9445979893237
N24_S3,24,9,3,tr_expectation,3.694253973662853e-05
N24_S3,24,9,3,tr_sampling,106.67109680175781
N24_S3,24,9,3,tr_correct_sampling,106.29100000000001
N24_S4,24,1,4,sv,93.32409472744023
N24_S4,24,1,4,tr_expectation,93.32392883300781
N24_S4,24,1,4,tr_sampling,89.55439758300781
N24_S4,24,1,4,tr_correct_sampling,93.5685
N24_S4,24,2,4,sv,99.75258941852265
N24_S4,24,2,4,tr_expectation,99.75294494628906
N24_S4,24,2,4,tr_sampling,99.66459655761719
N24_S4,24,2,4,tr_correct_sampling,99.9525
N24_S4,24,3,4,sv,97.43440059290356
N24_S4,24,3,4,tr_expectation,97.43162536621094
N24_S4,24,3,4,tr_sampling,97.42499542236328
N24_S4,24,3,4,tr_correct_sampling,97.705
N24_S4,24,4,4,sv,100.21817839923717
N24_S4,24,4,4,tr_expectation,63.007442474365234
N24_S4,24,4,4,tr_sampling,100.34410095214844
N24_S4,24,4,4,tr_correct_sampling,100.2883
N24_S4,24,5,4,sv,100.38868443187773
N24_S4,24,5,4,tr_expectation,13.133684158325195
N24_S4,24,5,4,tr_sampling,100.22339630126953
N24_S4,24,5,4,tr_correct_sampling,100.5113
N24_S4,24,6,4,sv,100.13410499450747
N24_S4,24,6,4,tr_expectation,0.7016846537590027
N24_S4,24,6,4,tr_sampling,100.71769714355469
N24_S4,24,6,4,tr_correct_sampling,100.8724
N24_S4,24,7,4,sv,99.84645489966255
N24_S4,24,7,4,tr_expectation,0.024877876043319702
N24_S4,24,7,4,tr_sampling,99.30179595947266
N24_S4,24,7,4,tr_correct_sampling,98.79140000000001
N24_S4,24,8,4,sv,99.9909284830531
N24_S4,24,8,4,tr_expectation,0.0010889646364375949
N24_S4,24,8,4,tr_sampling,99.84769439697266
N24_S4,24,8,4,tr_correct_sampling,99.57910000000001
N24_S4,24,9,4,sv,99.98672319350516
N24_S4,24,9,4,tr_expectation,3.222244049538858e-05
N24_S4,24,9,4,tr_sampling,100.3595962524414
N24_S4,24,9,4,tr_correct_sampling,99.85820000000001
N24_S5,24,1,5,sv,89.93142245009598
N24_S5,24,1,5,tr_expectation,89.93107604980469
N24_S5,24,1,5,tr_sampling,89.88790130615234
N24_S5,24,1,5,tr_correct_sampling,89.86290000000001
N24_S5,24,2,5,sv,94.11783414189198
N24_S5,24,2,5,tr_expectation,94.1177749633789
N24_S5,24,2,5,tr_sampling,93.27040100097656
N24_S5,24,2,5,tr_correct_sampling,94.19850000000001
N24_S5,24,3,5,sv,94.54620564692573
N24_S5,24,3,5,tr_expectation,94.53369140625
N24_S5,24,3,5,tr_sampling,94.6259994506836
N24_S5,24,3,5,tr_correct_sampling,94.6847
N24_S5,24,4,5,sv,92.97253381630631
N24_S5,24,4,5,tr_expectation,55.13753128051758
N24_S5,24,4,5,tr_sampling,93.29439544677734
N24_S5,24,4,5,tr_correct_sampling,93.34270000000001
N24_S5,24,5,5,sv,92.65155042830851
N24_S5,24,5,5,tr_expectation,12.078242301940918
N24_S5,24,5,5,tr_sampling,93.52959442138672
N24_S5,24,5,5,tr_correct_sampling,93.7603
N24_S5,24,6,5,sv,93.61225665645155
N24_S5,24,6,5,tr_expectation,0.799308717250824
N24_S5,24,6,5,tr_sampling,93.61239624023438
N24_S5,24,6,5,tr_correct_sampling,93.9876
N24_S5,24,7,5,sv,93.62764859654652
N24_S5,24,7,5,tr_expectation,0.02402753196656704
N24_S5,24,7,5,tr_sampling,93.80069732666016
N24_S5,24,7,5,tr_correct_sampling,93.8506
N24_S5,24,8,5,sv,93.69874610088976
N24_S5,24,8,5,tr_expectation,0.0007619811804033816
N24_S5,24,8,5,tr_sampling,93.4719009399414
N24_S5,24,8,5,tr_correct_sampling,93.7022
N24_S5,24,9,5,sv,93.56521262198419
N24_S5,24,9,5,tr_expectation,2.1446037862915546e-05
N24_S5,24,9,5,tr_sampling,93.12079620361328
N24_S5,24,9,5,tr_correct_sampling,93.2098
N24_S6,24,1,6,sv,86.44634376682424
N24_S6,24,1,6,tr_expectation,86.44678497314453
N24_S6,24,1,6,tr_sampling,86.62899780273438
N24_S6,24,1,6,tr_correct_sampling,86.6699
N24_S6,24,2,6,sv,85.9158329420637
N24_S6,24,2,6,tr_expectation,85.91801452636719
N24_S6,24,2,6,tr_sampling,88.21640014648438
N24_S6,24,2,6,tr_correct_sampling,85.96050000000001
N24_S6,24,3,6,sv,89.09055600086931
N24_S6,24,3,6,tr_expectation,89.09811401367188
N24_S6,24,3,6,tr_sampling,88.8523941040039
N24_S6,24,3,6,tr_correct_sampling,89.0639
N24_S6,24,4,6,sv,88.34689726457793
N24_S6,24,4,6,tr_expectation,73.44933319091797
N24_S6,24,4,6,tr_sampling,88.35409545898438
N24_S6,24,4,6,tr_correct_sampling,88.271
N24_S6,24,5,6,sv,88.7499710579593
N24_S6,24,5,6,tr_expectation,18.067466735839844
N24_S6,24,5,6,tr_sampling,88.20169830322266
N24_S6,24,5,6,tr_correct_sampling,88.5428
N24_S6,24,6,6,sv,88.29905740655941
N24_S6,24,6,6,tr_expectation,1.059777021408081
N24_S6,24,6,6,tr_sampling,88.30699920654297
N24_S6,24,6,6,tr_correct_sampling,87.98780000000001
N24_S6,24,7,6,sv,88.52931863187413
N24_S6,24,7,6,tr_expectation,0.024417130276560783
N24_S6,24,7,6,tr_sampling,88.75569915771484
N24_S6,24,7,6,tr_correct_sampling,88.6138
N24_S6,24,8,6,sv,88.46164426044983
N24_S6,24,8,6,tr_expectation,0.0005914124776609242
N24_S6,24,8,6,tr_sampling,87.59369659423828
N24_S6,24,8,6,tr_correct_sampling,88.08120000000001
N24_S6,24,9,6,sv,88.53559979758927
N24_S6,24,9,6,tr_expectation,1.4146902685752138e-05
N24_S6,24,9,6,tr_sampling,87.64149475097656
N24_S6,24,9,6,tr_correct_sampling,87.0758
N24_S7,24,1,7,sv,91.25731124158608
N24_S7,24,1,7,tr_expectation,91.25653839111328
N24_S7,24,1,7,tr_sampling,90.9209976196289
N24_S7,24,1,7,tr_correct_sampling,91.3587
N24_S7,24,2,7,sv,87.75331916293933
N24_S7,24,2,7,tr_expectation,87.75379180908203
N24_S7,24,2,7,tr_sampling,87.4031982421875
N24_S7,24,2,7,tr_correct_sampling,87.9494
N24_S7,24,3,7,sv,90.57011515505576
N24_S7,24,3,7,tr_expectation,90.41270446777344
N24_S7,24,3,7,tr_sampling,90.4688949584961
N24_S7,24,3,7,tr_correct_sampling,90.65870000000001
N24_S7,24,4,7,sv,91.39999768925145
N24_S7,24,4,7,tr_expectation,67.07948303222656
N24_S7,24,4,7,tr_sampling,91.3604965209961
N24_S7,24,4,7,tr_correct_sampling,91.1164
N24_S7,24,5,7,sv,91.51630150257128
N24_S7,24,5,7,tr_expectation,24.174692153930664
N24_S7,24,5,7,tr_sampling,91.33799743652344
N24_S7,24,5,7,tr_correct_sampling,91.2347
N24_S7,24,6,7,sv,90.45171990855661
N24_S7,24,6,7,tr_expectation,2.2930870056152344
N24_S7,24,6,7,tr_sampling,90.31409454345703
N24_S7,24,6,7,tr_correct_sampling,90.63550000000001
N24_S7,24,7,7,sv,90.91191256120156
N24_S7,24,7,7,tr_expectation,0.09219925850629807
N24_S7,24,7,7,tr_sampling,90.69200134277344
N24_S7,24,7,7,tr_correct_sampling,90.7264
N24_S7,24,8,7,sv,90.95335673350736
N24_S7,24,8,7,tr_expectation,0.0029991120100021362
N24_S7,24,8,7,tr_sampling,91.22850036621094
N24_S7,24,8,7,tr_correct_sampling,91.3679
N24_S7,24,9,7,sv,90.93084225781791
N24_S7,24,9,7,tr_expectation,0.0001055485408869572
N24_S7,24,9,7,tr_sampling,90.71440124511719
N24_S7,24,9,7,tr_correct_sampling,90.6991
N24_S8,24,1,8,sv,100.65257045322399
N24_S8,24,1,8,tr_expectation,100.65216827392578
N24_S8,24,1,8,tr_sampling,97.11149597167969
N24_S8,24,1,8,tr_correct_sampling,100.7151
N24_S8,24,2,8,sv,103.44807871518051
N24_S8,24,2,8,tr_expectation,103.44849395751953
N24_S8,24,2,8,tr_sampling,103.43560028076172
N24_S8,24,2,8,tr_correct_sampling,103.2583
N24_S8,24,3,8,sv,100.81568399570249
N24_S8,24,3,8,tr_expectation,100.17957305908203
N24_S8,24,3,8,tr_sampling,100.9010009765625
N24_S8,24,3,8,tr_correct_sampling,101.1104
N24_S8,24,4,8,sv,97.49300927007408
N24_S8,24,4,8,tr_expectation,40.90793991088867
N24_S8,24,4,8,tr_sampling,97.54129791259766
N24_S8,24,4,8,tr_correct_sampling,97.43270000000001
N24_S8,24,5,8,sv,100.44288885839465
N24_S8,24,5,8,tr_expectation,6.33003044128418
N24_S8,24,5,8,tr_sampling,100.83670043945312
N24_S8,24,5,8,tr_correct_sampling,100.9662
N24_S8,24,6,8,sv,100.67262075690637
N24_S8,24,6,8,tr_expectation,0.43002748489379883
N24_S8,24,6,8,tr_sampling,100.55569458007812
N24_S8,24,6,8,tr_correct_sampling,100.3584
N24_S8,24,7,8,sv,100.46362975516926
N24_S8,24,7,8,tr_expectation,0.02116885967552662
N24_S8,24,7,8,tr_sampling,101.4365005493164
N24_S8,24,7,8,tr_correct_sampling,102.0549
N24_S8,24,8,8,sv,100.58499874342866
N24_S8,24,8,8,tr_expectation,0.0007709508063271642
N24_S8,24,8,8,tr_sampling,100.56409454345703
N24_S8,24,8,8,tr_correct_sampling,100.427
N24_S8,24,9,8,sv,100.50929297161275
N24_S8,24,9,8,tr_expectation,3.3470041671535e-05
N24_S8,24,9,8,tr_sampling,101.24520111083984
N24_S8,24,9,8,tr_correct_sampling,101.652
N24_S9,24,1,9,sv,95.27301660079894
N24_S9,24,1,9,tr_expectation,95.27201843261719
N24_S9,24,1,9,tr_sampling,93.84639739990234
N24_S9,24,1,9,tr_correct_sampling,94.9745
N24_S9,24,2,9,sv,97.12899205857046
N24_S9,24,2,9,tr_expectation,97.1275863647461
N24_S9,24,2,9,tr_sampling,97.1270980834961
N24_S9,24,2,9,tr_correct_sampling,97.0248
N24_S9,24,3,9,sv,99.45518797641977
N24_S9,24,3,9,tr_expectation,99.37783813476562
N24_S9,24,3,9,tr_sampling,99.51929473876953
N24_S9,24,3,9,tr_correct_sampling,99.67450000000001
N24_S9,24,4,9,sv,98.31815050650782
N24_S9,24,4,9,tr_expectation,63.62752151489258
N24_S9,24,4,9,tr_sampling,98.7001953125
N24_S9,24,4,9,tr_correct_sampling,98.7072
N24_S9,24,5,9,sv,97.97912679173763
N24_S9,24,5,9,tr_expectation,13.827603340148926
N24_S9,24,5,9,tr_sampling,97.88949584960938
N24_S9,24,5,9,tr_correct_sampling,97.70100000000001
N24_S9,24,6,9,sv,98.08857191343242
N24_S9,24,6,9,tr_expectation,0.9341822266578674
N24_S9,24,6,9,tr_sampling,98.1615982055664
N24_S9,24,6,9,tr_correct_sampling,98.1177
N24_S9,24,7,9,sv,97.89480852661802
N24_S9,24,7,9,tr_expectation,0.03664395958185196
N24_S9,24,7,9,tr_sampling,96.89910125732422
N24_S9,24,7,9,tr_correct_sampling,97.05290000000001
N24_S9,24,8,9,sv,97.98452293531146
N24_S9,24,8,9,tr_expectation,0.0011329989647492766
N24_S9,24,8,9,tr_sampling,98.19849395751953
N24_S9,24,8,9,tr_correct_sampling,98.6768
N24_S9,24,9,9,sv,97.96757283660249
N24_S9,24,9,9,tr_expectation,3.724561247508973e-05
N24_S9,24,9,9,tr_sampling,97.86389923095703
N24_S9,24,9,9,tr_correct_sampling,97.6584
