run_id,method,N,depth,seed,theta_path,iter_csv,optimizer_name,shots
5b55a595,tr_correct_sampling,16,1,1,bench_out_shot_diff/theta_5b55a595.pt,bench_out_shot_diff/iter_5b55a595.csv,RMSprop_003,10000
1d2dcf6e,tr_correct_sampling,16,1,2,bench_out_shot_diff/theta_1d2dcf6e.pt,bench_out_shot_diff/iter_1d2dcf6e.csv,RMSprop_003,10000
2b8ff7e1,tr_correct_sampling,16,2,0,bench_out_shot_diff/theta_2b8ff7e1.pt,bench_out_shot_diff/iter_2b8ff7e1.csv,RMSprop_003,10000
6f897f7c,tr_correct_sampling,16,2,1,bench_out_shot_diff/theta_6f897f7c.pt,bench_out_shot_diff/iter_6f897f7c.csv,RMSprop_003,10000
b62db71c,tr_correct_sampling,16,2,2,bench_out_shot_diff/theta_b62db71c.pt,bench_out_shot_diff/iter_b62db71c.csv,RMSprop_003,10000
b5c79fb3,tr_correct_sampling,16,3,0,bench_out_shot_diff/theta_b5c79fb3.pt,bench_out_shot_diff/iter_b5c79fb3.csv,RMSprop_003,10000
0ba3d95a,tr_correct_sampling,16,3,1,bench_out_shot_diff/theta_0ba3d95a.pt,bench_out_shot_diff/iter_0ba3d95a.csv,RMSprop_003,10000
9180b6d5,tr_correct_sampling,16,3,2,bench_out_shot_diff/theta_9180b6d5.pt,bench_out_shot_diff/iter_9180b6d5.csv,RMSprop_003,10000
a1354d9d,tr_correct_sampling,16,4,0,bench_out_shot_diff/theta_a1354d9d.pt,bench_out_shot_diff/iter_a1354d9d.csv,RMSprop_003,10000
c7a6f0bd,tr_correct_sampling,16,4,1,bench_out_shot_diff/theta_c7a6f0bd.pt,bench_out_shot_diff/iter_c7a6f0bd.csv,RMSprop_003,10000
7ce5f2cf,tr_correct_sampling,16,4,2,bench_out_shot_diff/theta_7ce5f2cf.pt,bench_out_shot_diff/iter_7ce5f2cf.csv,RMSprop_003,10000
a3f2e1aa,tr_correct_sampling,16,5,1,bench_out_shot_diff/theta_a3f2e1aa.pt,bench_out_shot_diff/iter_a3f2e1aa.csv,RMSprop_003,10000
